EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;31;891182349;--competition 3 --problem 30 --dimensions 30;12.1225871898022
2;29;869736834;--competition 3 --problem 28 --dimensions 30;97.290328235139
3;30;1666336539;--competition 3 --problem 29 --dimensions 30;2.7901875507105
4;48;926191849;--competition 3 --problem 47 --dimensions 30;856.385034976123
5;39;2053526363;--competition 3 --problem 38 --dimensions 30;3.11399343705823
6;16;1904652782;--competition 3 --problem 15 --dimensions 30;13.9211049906887
7;4;1541669945;--competition 3 --problem 3 --dimensions 30;32.9808500420154
8;14;557235913;--competition 3 --problem 13 --dimensions 30;20.6251318464573
9;1;261189213;--competition 3 --problem 0 --dimensions 30;0.329486186516302
10;15;421175335;--competition 3 --problem 14 --dimensions 30;68.8893005312813
11;27;1029034612;--competition 3 --problem 26 --dimensions 30;4.48324444001056
12;18;1710751885;--competition 3 --problem 17 --dimensions 30;0.47434198629815
13;28;1505782928;--competition 3 --problem 27 --dimensions 30;63.1436795974611
14;17;675170960;--competition 3 --problem 16 --dimensions 30;0.020362871620764
15;46;1860408864;--competition 3 --problem 45 --dimensions 30;810.848198199733
16;24;396846184;--competition 3 --problem 23 --dimensions 30;0.137444192250541
17;23;1269201786;--competition 3 --problem 22 --dimensions 30;10.584116561434
18;33;1955569546;--competition 3 --problem 32 --dimensions 30;36.1246410181014
