CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;mmas;2;1.17;8.74;0.61;59;NA;NA;NA;8;0
2;FALSE;ras;0;3.67;3.74;0.11;11;NA;45;NA;NA;NA
3;FALSE;eas;1;4.92;1.24;0.85;83;NA;NA;598;19;0
4;TRUE;acs;3;2.42;6.24;0.36;35;0.65;NA;NA;42;1
5;FALSE;as;0;1.79;9.99;0.73;95;NA;NA;NA;NA;NA
6;FALSE;eas;2;4.29;4.99;0.23;47;NA;NA;504;25;0
7;FALSE;mmas;3;3.04;2.49;0.98;71;NA;NA;NA;37;1
8;FALSE;acs;1;0.54;7.49;0.48;23;0.02;NA;NA;14;0
9;FALSE;ras;2;2.73;9.36;0.79;5;NA;76;NA;28;0
10;FALSE;mmas;0;0.23;4.36;0.3;53;NA;NA;NA;NA;NA
11;FALSE;as;3;3.98;6.86;0.05;77;NA;NA;NA;16;1
12;FALSE;eas;1;1.48;1.86;0.54;29;NA;NA;738;39;0
13;FALSE;ras;3;0.85;0.61;0.67;17;NA;14;NA;11;1
14;FALSE;as;1;3.35;5.61;0.17;65;NA;NA;NA;34;0
15;FALSE;acs;0;4.6;8.11;0.92;41;0.46;NA;NA;NA;NA
16;FALSE;eas;2;2.1;3.11;0.42;89;NA;NA;457;45;0
17;FALSE;eas;3;0.38;9.05;0.14;14;NA;NA;668;41;0
18;FALSE;acs;1;2.88;4.05;0.64;62;0.99;NA;NA;18;1
19;FALSE;as;0;4.13;1.55;0.39;38;NA;NA;NA;NA;NA
20;FALSE;ras;2;1.63;6.55;0.88;86;NA;98;NA;6;1
21;FALSE;eas;0;1.01;5.3;0.76;74;NA;NA;387;NA;NA
22;FALSE;as;2;3.51;0.3;0.27;26;NA;NA;NA;24;1
23;FALSE;mmas;1;2.26;7.8;0.02;50;NA;NA;NA;12;1
24;FALSE;acs;3;4.76;2.8;0.51;98;0.37;NA;NA;35;0
25;FALSE;eas;3;3.2;8.42;0.45;56;NA;NA;621;21;0
26;FALSE;as;1;0.7;3.42;0.95;8;NA;NA;NA;44;1
27;FALSE;ras;0;1.95;0.92;0.2;80;NA;29;NA;NA;NA
28;FALSE;mmas;2;4.45;5.92;0.7;32;NA;NA;NA;32;1
29;FALSE;ras;1;3.82;9.67;0.33;92;NA;67;NA;38;1
30;FALSE;as;3;1.32;4.67;0.82;44;NA;NA;NA;15;0
31;FALSE;acs;2;0.07;2.17;0.08;68;0.18;NA;NA;50;1
32;FALSE;mmas;0;2.57;7.17;0.58;20;NA;NA;NA;NA;NA
33;FALSE;as;2;4.84;9.83;0.96;54;NA;NA;NA;14;0
34;FALSE;ras;0;2.34;4.83;0.47;6;NA;3;NA;NA;NA
35;FALSE;eas;1;1.09;2.33;0.71;78;NA;NA;234;26;0
36;TRUE;acs;3;3.59;7.33;0.22;30;0.88;NA;NA;49;1
