EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;199;1085002164;2000-503.tsp;32218092
2;302;1336444254;2000-724.tsp;32761924
3;223;498613101;2000-527.tsp;32729956
4;243;1182249412;2000-606.tsp;32585728
5;79;828396114;2000-224.tsp;32793417
6;351;635932651;2000-832.tsp;32802424
7;337;458042341;2000-818.tsp;32670954
8;173;667109247;2000-418.tsp;32908947
9;89;1301756854;2000-233.tsp;32353234
10;237;492420030;2000-6.tsp;32678854
11;265;1421697616;2000-628.tsp;32229417
12;96;466270506;2000-24.tsp;32452683
13;260;764102594;2000-623.tsp;32641841
14;121;1897205910;2000-316.tsp;32621671
15;250;888089775;2000-613.tsp;32751133
16;36;1495875197;2000-131.tsp;32703099
17;328;723687293;2000-809.tsp;32399861
18;286;820572396;2000-708.tsp;32727025
19;180;1467177237;2000-425.tsp;32645097
20;74;941246383;2000-22.tsp;32867341
21;118;2127496980;2000-313.tsp;32734571
22;30;1824363392;2000-126.tsp;32693414
23;281;2045751003;2000-703.tsp;32264429
24;146;950679040;2000-339.tsp;32439066
25;285;686341935;2000-707.tsp;32595833
