CONFIG_ID;IS_ELITE;IS_BEST;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
1;FALSE;FALSE;acs;1;1.81;6.99;0.16;12;0.66;NA;NA;30;0
2;FALSE;FALSE;mmas;3;4.31;1.99;0.66;60;NA;NA;NA;7;1
3;FALSE;FALSE;ras;2;3.06;4.49;0.41;36;NA;13;NA;41;0
4;FALSE;FALSE;as;0;0.56;9.49;0.91;84;NA;NA;NA;NA;NA
5;FALSE;FALSE;ras;3;1.18;5.74;0.04;48;NA;100;NA;24;1
6;FALSE;FALSE;mmas;1;3.68;0.74;0.53;96;NA;NA;NA;47;0
7;FALSE;FALSE;eas;0;4.93;3.24;0.29;24;NA;NA;729;NA;NA
8;FALSE;FALSE;as;2;2.43;8.24;0.78;72;NA;NA;NA;35;0
9;FALSE;FALSE;as;1;4.62;5.11;0.47;54;NA;NA;NA;10;0
10;FALSE;FALSE;eas;3;2.12;0.11;0.97;6;NA;NA;494;33;1
11;FALSE;FALSE;acs;0;3.37;7.61;0.72;30;0.85;NA;NA;NA;NA
12;FALSE;FALSE;mmas;2;0.87;2.61;0.23;78;NA;NA;NA;21;0
13;FALSE;FALSE;eas;0;1.49;3.86;0.1;66;NA;NA;588;NA;NA
14;TRUE;FALSE;acs;2;3.99;8.86;0.6;18;0.47;NA;NA;15;0
15;FALSE;FALSE;as;3;2.74;6.36;0.35;90;NA;NA;NA;50;1
16;FALSE;FALSE;ras;1;0.24;1.36;0.84;42;NA;31;NA;27;0
17;FALSE;FALSE;acs;2;1.34;2.3;0.32;57;0.5;NA;NA;17;1
18;FALSE;FALSE;mmas;0;3.84;7.3;0.81;9;NA;NA;NA;NA;NA
19;FALSE;FALSE;eas;1;2.59;9.8;0.07;81;NA;NA;377;5;1
20;FALSE;FALSE;as;3;0.09;4.8;0.57;33;NA;NA;NA;28;0
21;FALSE;FALSE;ras;3;4.46;8.55;0.19;69;NA;78;NA;46;0
22;FALSE;FALSE;mmas;1;1.96;3.55;0.69;21;NA;NA;NA;23;1
23;FALSE;FALSE;eas;2;3.21;6.05;0.94;45;NA;NA;659;11;1
24;FALSE;FALSE;acs;0;0.71;1.05;0.44;93;0.13;NA;NA;NA;NA
25;FALSE;FALSE;as;0;2.9;1.68;0.26;51;NA;NA;NA;NA;NA
26;FALSE;FALSE;eas;2;0.4;6.68;0.75;99;NA;NA;612;37;1
27;FALSE;FALSE;ras;1;4.15;4.18;1;75;NA;47;NA;48;1
28;FALSE;FALSE;mmas;3;1.65;9.18;0.5;27;NA;NA;NA;25;0
29;TRUE;FALSE;acs;3;3.52;2.93;0.88;87;0.94;NA;NA;8;0
30;FALSE;FALSE;eas;1;1.02;7.93;0.38;39;NA;NA;518;31;1
31;FALSE;FALSE;ras;0;2.27;5.43;0.63;63;NA;60;NA;NA;NA
32;FALSE;FALSE;as;2;4.77;0.43;0.13;15;NA;NA;NA;43;1
33;FALSE;FALSE;ras;1;3.76;0.27;0.74;49;NA;24;NA;20;0
34;FALSE;FALSE;as;3;1.26;5.27;0.24;97;NA;NA;NA;43;1
35;FALSE;FALSE;mmas;0;2.51;2.77;0.49;73;NA;NA;NA;NA;NA
36;FALSE;FALSE;acs;2;0.01;7.77;0.98;25;0.24;NA;NA;9;0
37;FALSE;FALSE;ras;0;1.88;9.02;0.86;37;NA;86;NA;NA;NA
38;FALSE;FALSE;mmas;2;4.38;4.02;0.36;85;NA;NA;NA;26;0
39;FALSE;FALSE;eas;3;3.13;1.52;0.61;13;NA;NA;131;38;1
40;FALSE;FALSE;as;1;0.63;6.52;0.12;61;NA;NA;NA;15;0
41;FALSE;FALSE;mmas;0;4.07;8.4;0.55;79;NA;NA;NA;NA;NA
42;FALSE;FALSE;ras;2;1.57;3.4;0.06;31;NA;42;NA;46;0
43;FALSE;FALSE;eas;3;0.32;0.9;0.8;55;NA;NA;84;12;1
44;FALSE;FALSE;acs;1;2.82;5.9;0.3;7;0.93;NA;NA;35;0
45;TRUE;FALSE;acs;3;4.7;7.15;0.43;43;0.3;NA;NA;17;1
46;FALSE;FALSE;acs;2;3.48;4.51;0.87;7;0.5;NA;NA;32;1
47;FALSE;FALSE;ras;2;4.59;2.37;0.97;41;NA;52;NA;18;0
48;FALSE;FALSE;acs;0;4.27;7.45;0.27;91;0.59;NA;NA;NA;NA
49;FALSE;FALSE;acs;2;2.83;5.73;0.82;50;0.57;NA;NA;14;1
50;FALSE;FALSE;mmas;3;4.8;7.36;0.02;55;NA;NA;NA;27;1
51;FALSE;FALSE;acs;1;4.9;6.45;0.39;65;0.49;NA;NA;31;1
52;FALSE;FALSE;mmas;1;3.89;5.43;0.52;20;NA;NA;NA;19;0
53;FALSE;FALSE;ras;2;2.4;9.95;0.21;39;NA;95;NA;20;0
54;FALSE;FALSE;mmas;2;4.4;6.88;0.64;8;NA;NA;NA;27;0
55;FALSE;FALSE;ras;2;3.41;7.49;0.34;56;NA;58;NA;13;1
56;FALSE;FALSE;acs;2;3.59;3.97;0.68;50;0.61;NA;NA;7;0
57;FALSE;FALSE;mmas;3;4.39;0.89;0.87;35;NA;NA;NA;20;1
58;TRUE;FALSE;acs;2;3;5.64;0.35;45;0.07;NA;NA;29;1
59;FALSE;FALSE;eas;0;4.5;2.08;0.84;62;NA;NA;7;NA;NA
60;FALSE;FALSE;eas;2;3.83;3.45;0.58;53;NA;NA;306;23;1
61;FALSE;FALSE;acs;2;4.95;6.55;0.66;65;0.98;NA;NA;24;0
62;FALSE;FALSE;acs;0;3.35;5.89;0.74;71;0.91;NA;NA;NA;NA
63;FALSE;FALSE;acs;1;4.05;6.96;0.25;40;0.54;NA;NA;15;0
64;FALSE;FALSE;as;0;3.74;4.13;0.59;28;NA;NA;NA;NA;NA
65;FALSE;FALSE;eas;1;4.61;3.73;0.25;24;NA;NA;424;33;1
66;FALSE;FALSE;acs;1;1.66;1.67;0.29;68;0.24;NA;NA;20;0
67;FALSE;FALSE;ras;3;4.73;7.63;0.61;24;NA;4;NA;30;1
68;FALSE;FALSE;acs;2;1.51;3.11;0.65;73;0.99;NA;NA;30;0
69;FALSE;FALSE;mmas;0;4.68;5.22;0.47;47;NA;NA;NA;NA;NA
70;FALSE;FALSE;ras;2;1.66;2.46;0.7;72;NA;98;NA;5;0
71;FALSE;FALSE;mmas;3;3.87;3.37;0.76;86;NA;NA;NA;27;0
72;FALSE;FALSE;acs;3;4.12;7.25;0.32;78;0.61;NA;NA;9;0
73;FALSE;FALSE;ras;2;4.33;4.81;0.62;28;NA;83;NA;19;1
74;FALSE;FALSE;mmas;3;4.57;5.18;0.41;13;NA;NA;NA;28;1
75;FALSE;FALSE;mmas;2;2.62;6.22;0.17;89;NA;NA;NA;21;0
76;TRUE;FALSE;acs;3;4.13;3.83;0.49;78;0.84;NA;NA;11;1
77;FALSE;FALSE;mmas;1;3.96;5.02;0.77;74;NA;NA;NA;15;1
78;FALSE;FALSE;as;3;3.38;3.6;0.7;65;NA;NA;NA;6;1
79;FALSE;FALSE;acs;3;3.07;8.46;0.75;90;0.79;NA;NA;18;0
80;FALSE;FALSE;ras;0;3.28;3.36;0.73;99;NA;31;NA;NA;NA
81;FALSE;FALSE;acs;1;2.08;5.19;0.72;81;0.88;NA;NA;10;0
82;FALSE;FALSE;acs;3;1.26;3.84;0.39;59;0.74;NA;NA;16;1
83;FALSE;FALSE;as;0;4.31;9.59;0.39;6;NA;NA;NA;NA;NA
84;FALSE;FALSE;acs;0;0.84;2.1;0.73;31;0.84;NA;NA;NA;NA
85;FALSE;FALSE;acs;2;4.92;3.43;0.41;48;0.99;NA;NA;6;0
86;FALSE;FALSE;acs;3;1.24;3.53;0.13;78;0.45;NA;NA;16;1
87;FALSE;FALSE;ras;3;2.29;1.85;0.22;6;NA;39;NA;29;0
88;FALSE;FALSE;acs;2;2.21;4.36;0.4;49;0.63;NA;NA;12;0
89;FALSE;FALSE;ras;0;4.49;8.85;0.43;35;NA;59;NA;NA;NA
90;FALSE;FALSE;ras;3;4.14;6.22;0.29;22;NA;66;NA;42;1
