EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;367;971887215;2000-907.tsp;NA
2;397;1288917194;2000-937.tsp;NA
3;154;384938457;2000-4.tsp;NA
4;371;1938797524;2000-911.tsp;NA
5;146;1168190699;2000-339.tsp;NA
6;136;363784859;2000-33.tsp;NA
7;292;447208324;2000-714.tsp;NA
8;314;1557984218;2000-736.tsp;NA
9;362;563220973;2000-902.tsp;NA
10;383;918670712;2000-923.tsp;NA
11;272;797064569;2000-635.tsp;NA
12;316;1317376786;2000-738.tsp;NA
13;156;2076576040;2000-401.tsp;NA
14;295;1516226175;2000-717.tsp;NA
15;22;406939246;2000-119.tsp;NA
16;160;297772659;2000-405.tsp;NA
17;18;954718822;2000-115.tsp;NA
18;304;1668165073;2000-726.tsp;NA
