CONFIG_ID;IS_ELITE;algorithm;localsearch;alpha;beta;rho;ants;q0;rasrank;elitistants;nnls;dlb
30;FALSE;mmas;1;4.41;8.2;0.63;98;NA;NA;NA;47;1
31;FALSE;eas;2;0.66;0.7;0.87;74;NA;NA;327;36;1
32;FALSE;acs;0;3.16;5.7;0.38;26;0.14;NA;NA;NA;NA
33;FALSE;eas;0;3.55;9.91;0.12;97;NA;NA;713;NA;NA
34;FALSE;as;2;1.05;4.91;0.61;49;NA;NA;NA;5;0
35;FALSE;mmas;1;4.8;7.41;0.86;25;NA;NA;NA;16;0
36;FALSE;acs;3;2.3;2.41;0.36;73;0.31;NA;NA;39;1
37;FALSE;eas;3;2.93;6.16;0.98;37;NA;NA;432;34;1
38;FALSE;acs;1;0.43;1.16;0.49;85;0.94;NA;NA;11;0
39;FALSE;mmas;0;1.68;3.66;0.74;13;NA;NA;NA;NA;NA
40;FALSE;ras;2;4.18;8.66;0.24;61;NA;90;NA;22;0
41;FALSE;as;1;3.24;1.79;0.18;31;NA;NA;NA;37;0
42;FALSE;eas;3;0.74;6.79;0.67;79;NA;NA;479;14;1
43;FALSE;mmas;2;1.99;9.29;0.43;7;NA;NA;NA;48;0
44;FALSE;ras;0;4.49;4.29;0.92;55;NA;34;NA;NA;NA
45;FALSE;mmas;0;0.11;8.04;0.3;43;NA;NA;NA;NA;NA
46;FALSE;acs;2;2.61;3.04;0.8;91;0.25;NA;NA;31;0
47;FALSE;ras;1;1.36;5.54;0.55;67;NA;71;NA;42;0
48;FALSE;as;3;3.86;0.54;0.05;19;NA;NA;NA;19;1
49;FALSE;as;3;1.52;8.35;0.83;58;NA;NA;NA;12;0
50;FALSE;eas;1;4.02;3.35;0.33;10;NA;NA;409;35;1
51;FALSE;mmas;0;2.77;0.85;0.58;82;NA;NA;NA;NA;NA
52;FALSE;acs;2;0.27;5.85;0.09;34;0.78;NA;NA;47;1
53;FALSE;eas;2;4.64;2.1;0.7;70;NA;NA;690;29;1
54;FALSE;acs;0;2.14;7.1;0.21;22;0.4;NA;NA;NA;NA
55;TRUE;ras;3;3.39;4.6;0.46;46;NA;24;NA;18;0
56;FALSE;as;1;0.89;9.6;0.95;94;NA;NA;NA;41;1
57;FALSE;ras;0;1.21;1.48;0.77;40;NA;43;NA;NA;NA
58;FALSE;mmas;2;3.71;6.48;0.27;88;NA;NA;NA;26;1
59;FALSE;eas;1;2.46;3.98;0.02;64;NA;NA;549;15;1
60;FALSE;acs;3;4.96;8.98;0.52;16;0.72;NA;NA;38;0
61;FALSE;as;0;4.33;5.23;0.4;76;NA;NA;NA;NA;NA
62;FALSE;ras;2;1.83;0.23;0.89;28;NA;80;NA;9;1
63;FALSE;acs;1;3.08;7.73;0.64;52;0.09;NA;NA;21;1
64;FALSE;mmas;3;0.58;2.73;0.15;100;NA;NA;NA;44;0
65;FALSE;ras;2;3.51;5.31;0.73;8;NA;50;NA;25;1
66;FALSE;mmas;0;1.01;0.31;0.23;56;NA;NA;NA;NA;NA
67;FALSE;acs;1;2.26;2.81;0.98;32;0.54;NA;NA;13;1
68;FALSE;eas;3;4.76;7.81;0.48;80;NA;NA;614;36;0
69;FALSE;acs;3;0.39;4.06;0.85;20;0.16;NA;NA;42;0
70;FALSE;mmas;1;2.89;9.06;0.36;68;NA;NA;NA;19;1
71;FALSE;as;2;1.64;1.56;0.11;92;NA;NA;NA;7;1
72;FALSE;ras;0;4.14;6.56;0.6;44;NA;87;NA;NA;NA
73;FALSE;mmas;2;0.07;7.18;0.91;62;NA;NA;NA;45;1
74;FALSE;acs;0;2.57;2.18;0.42;14;0.97;NA;NA;NA;NA
75;FALSE;as;1;3.82;4.68;0.67;86;NA;NA;NA;33;1
76;FALSE;eas;3;1.32;9.68;0.17;38;NA;NA;661;10;0
77;FALSE;acs;2;4.45;0.93;0.29;50;0.35;NA;NA;28;1
78;FALSE;eas;0;1.95;5.93;0.79;98;NA;NA;379;NA;NA
79;FALSE;ras;1;0.7;8.43;0.05;26;NA;19;NA;39;1
80;FALSE;as;3;3.2;3.43;0.54;74;NA;NA;NA;16;0
81;FALSE;as;0;3.67;8.74;0.88;17;NA;NA;NA;NA;NA
82;FALSE;eas;2;1.17;3.74;0.39;65;NA;NA;450;6;0
83;FALSE;acs;1;4.92;6.24;0.14;89;0.44;NA;NA;17;0
84;FALSE;mmas;3;2.42;1.24;0.63;41;NA;NA;NA;40;1
85;FALSE;ras;0;1.79;4.99;0.26;77;NA;97;NA;NA;NA
86;FALSE;mmas;2;4.29;9.99;0.76;29;NA;NA;NA;23;0
87;FALSE;eas;1;0.54;2.49;0.51;5;NA;NA;731;12;0
88;FALSE;acs;3;3.04;7.49;0.02;53;0.82;NA;NA;35;1
89;FALSE;acs;0;0.23;9.37;0.7;71;0.01;NA;NA;NA;NA
90;FALSE;eas;2;2.73;4.37;0.2;23;NA;NA;497;32;0
91;FALSE;as;1;1.48;6.87;0.45;47;NA;NA;NA;43;0
92;TRUE;ras;3;3.98;1.87;0.94;95;NA;66;NA;20;1
93;FALSE;as;3;0.86;5.62;0.33;11;NA;NA;NA;15;1
94;FALSE;eas;1;3.36;0.62;0.82;59;NA;NA;590;38;0
95;FALSE;mmas;0;4.61;3.12;0.08;35;NA;NA;NA;NA;NA
96;FALSE;ras;2;2.11;8.12;0.57;83;NA;28;NA;49;0
97;FALSE;as;0;2.34;9.84;0.56;24;NA;NA;NA;NA;NA
98;FALSE;eas;2;4.84;4.84;0.06;72;NA;NA;87;12;0
99;FALSE;mmas;3;3.59;2.34;0.8;48;NA;NA;NA;47;1
100;FALSE;ras;1;1.09;7.34;0.31;96;NA;39;NA;24;0
101;FALSE;ras;0;2.96;3.59;0.19;84;NA;52;NA;NA;NA
102;FALSE;as;2;0.46;8.59;0.68;36;NA;NA;NA;18;0
103;FALSE;acs;3;1.71;6.09;0.43;60;0.58;NA;NA;30;1
104;FALSE;mmas;1;4.21;1.09;0.93;12;NA;NA;NA;7;0
105;FALSE;as;1;2.65;5.46;0.12;42;NA;NA;NA;50;0
106;FALSE;ras;3;0.15;0.46;0.62;90;NA;83;NA;27;1
107;FALSE;acs;0;3.9;7.96;0.87;66;0.27;NA;NA;NA;NA
108;FALSE;eas;2;1.4;2.96;0.37;18;NA;NA;133;38;0
109;FALSE;acs;2;3.28;9.21;0.99;78;0.9;NA;NA;44;0
110;FALSE;mmas;0;0.78;4.21;0.5;30;NA;NA;NA;NA;NA
111;FALSE;eas;1;2.03;1.71;0.74;54;NA;NA;227;33;0
112;FALSE;as;3;4.53;6.71;0.25;6;NA;NA;NA;10;1
113;FALSE;ras;3;2.81;8.27;0.28;33;NA;98;NA;5;0
114;FALSE;as;1;0.31;3.27;0.77;81;NA;NA;NA;28;1
115;FALSE;acs;0;1.56;0.77;0.03;9;0.74;NA;NA;NA;NA
116;FALSE;mmas;2;4.06;5.77;0.53;57;NA;NA;NA;40;1
117;FALSE;acs;2;0.93;2.02;0.16;45;0.12;NA;NA;34;1
118;FALSE;eas;0;3.43;7.02;0.65;93;NA;NA;16;NA;NA
119;FALSE;mmas;3;2.18;4.52;0.9;69;NA;NA;NA;23;0
120;FALSE;ras;1;4.68;9.52;0.4;21;NA;36;NA;46;1
121;FALSE;mmas;1;1.87;7.65;0.22;75;NA;NA;NA;25;1
122;FALSE;ras;3;4.37;2.65;0.71;27;NA;92;NA;48;0
123;FALSE;eas;0;0.62;5.15;0.96;51;NA;NA;157;NA;NA
124;FALSE;as;2;3.12;0.15;0.46;99;NA;NA;NA;14;1
125;FALSE;ras;2;2.5;6.4;0.84;15;NA;5;NA;20;1
126;FALSE;as;0;5;1.4;0.34;63;NA;NA;NA;NA;NA
127;FALSE;acs;1;3.75;3.9;0.59;39;0.8;NA;NA;8;1
128;FALSE;eas;3;1.25;8.9;0.09;87;NA;NA;251;31;0
129;FALSE;ras;2;0.84;3.78;0.97;85;NA;47;NA;39;1
130;FALSE;mmas;0;3.34;8.78;0.48;37;NA;NA;NA;NA;NA
131;FALSE;eas;3;2.09;1.28;0.23;13;NA;NA;341;27;0
132;FALSE;acs;1;4.59;6.28;0.72;61;0.99;NA;NA;50;1
133;FALSE;ras;0;1.46;2.53;0.85;73;NA;85;NA;NA;NA
134;FALSE;as;2;3.96;7.53;0.35;25;NA;NA;NA;45;1
135;FALSE;mmas;1;0.21;0.03;0.11;49;NA;NA;NA;33;1
136;FALSE;acs;3;2.71;5.03;0.6;97;0.37;NA;NA;10;0
137;FALSE;ras;1;3.65;1.91;0.29;91;NA;16;NA;7;1
138;FALSE;as;3;1.15;6.91;0.79;43;NA;NA;NA;30;0
139;FALSE;eas;0;4.9;4.41;0.54;19;NA;NA;107;NA;NA
140;FALSE;acs;2;2.4;9.41;0.04;67;0.18;NA;NA;19;1
141;FALSE;eas;3;4.27;0.66;0.41;55;NA;NA;201;47;0
142;FALSE;as;1;1.77;5.66;0.91;7;NA;NA;NA;24;1
143;FALSE;mmas;2;3.02;3.16;0.66;31;NA;NA;NA;13;1
144;FALSE;ras;0;0.52;8.16;0.17;79;NA;78;NA;NA;NA
145;FALSE;eas;1;2.55;8.47;0.75;88;NA;NA;271;46;0
146;FALSE;acs;3;0.05;3.47;0.26;40;0.65;NA;NA;23;1
147;FALSE;mmas;2;1.3;0.97;0.51;64;NA;NA;NA;35;0
148;FALSE;ras;0;3.8;5.97;0.01;16;NA;100;NA;NA;NA
149;FALSE;mmas;3;4.43;9.72;0.88;76;NA;NA;NA;6;1
150;FALSE;acs;1;1.93;4.72;0.38;28;0.03;NA;NA;29;0
151;FALSE;as;0;0.68;2.22;0.63;100;NA;NA;NA;NA;NA
152;FALSE;eas;2;3.18;7.22;0.14;52;NA;NA;177;40;0
153;FALSE;mmas;2;0.37;5.34;0.45;94;NA;NA;NA;20;0
154;FALSE;acs;0;2.87;0.34;0.94;46;0.46;NA;NA;NA;NA
155;FALSE;as;1;4.12;2.84;0.2;70;NA;NA;NA;9;0
156;FALSE;ras;3;1.62;7.84;0.69;22;NA;69;NA;32;1
157;FALSE;mmas;0;2.24;6.59;0.32;58;NA;NA;NA;NA;NA
158;FALSE;ras;2;4.74;1.59;0.82;10;NA;32;NA;14;0
159;FALSE;as;3;3.49;4.09;0.07;82;NA;NA;NA;49;1
160;FALSE;eas;1;0.99;9.09;0.57;34;NA;NA;318;26;0
161;FALSE;mmas;1;0.6;4.25;0.37;75;NA;NA;NA;14;0
162;FALSE;ras;3;3.1;9.25;0.86;27;NA;86;NA;37;1
163;FALSE;acs;0;1.85;1.75;0.62;51;0.2;NA;NA;NA;NA
164;FALSE;eas;2;4.35;6.75;0.12;99;NA;NA;400;25;0
165;FALSE;mmas;0;3.73;5.5;0.24;63;NA;NA;NA;NA;NA
166;FALSE;acs;2;1.23;0.5;0.74;15;0.57;NA;NA;8;0
167;FALSE;as;3;2.48;3;0.49;87;NA;NA;NA;42;1
168;FALSE;eas;1;4.98;8;0.99;39;NA;NA;681;19;0
169;TRUE;acs;3;4.04;4.88;0.18;33;0.88;NA;NA;17;1
170;FALSE;eas;1;1.54;9.88;0.68;81;NA;NA;634;40;0
171;FALSE;ras;0;0.29;7.38;0.43;9;NA;55;NA;NA;NA
172;FALSE;as;2;2.79;2.38;0.92;57;NA;NA;NA;28;0
173;FALSE;as;0;4.66;1.13;0.8;93;NA;NA;NA;NA;NA
174;FALSE;eas;2;2.16;6.13;0.31;45;NA;NA;541;45;0
175;FALSE;ras;1;3.41;3.63;0.06;21;NA;43;NA;34;0
176;FALSE;mmas;3;0.91;8.63;0.55;69;NA;NA;NA;11;1
177;FALSE;ras;2;4.51;2.69;0.58;78;NA;2;NA;32;1
178;FALSE;as;0;2.01;7.69;0.09;30;NA;NA;NA;NA;NA
179;FALSE;eas;3;3.26;0.19;0.34;6;NA;NA;705;21;0
180;FALSE;acs;1;0.76;5.19;0.83;54;0.73;NA;NA;44;1
181;FALSE;acs;3;1.38;6.44;0.96;90;0.1;NA;NA;15;0
182;FALSE;mmas;1;3.88;1.44;0.46;42;NA;NA;NA;38;1
183;FALSE;eas;0;2.63;3.94;0.71;66;NA;NA;423;NA;NA
184;FALSE;mmas;1;2.44;3.77;0.12;77;NA;NA;NA;40;0
185;FALSE;ras;2;1.14;9.42;0.89;69;NA;85;NA;25;0
186;FALSE;ras;0;1.57;4.23;0.56;69;NA;51;NA;NA;NA
187;FALSE;as;3;2.63;4.44;0.84;68;NA;NA;NA;39;0
188;TRUE;acs;3;2.88;4.47;0.22;53;0.84;NA;NA;12;0
189;FALSE;acs;2;3.97;3.27;0.66;34;0.52;NA;NA;28;1
190;FALSE;as;2;0.09;9.04;0.54;70;NA;NA;NA;15;1
191;FALSE;acs;3;2.64;5.81;0.26;52;0.46;NA;NA;40;1
192;FALSE;as;2;0.61;3.85;0.16;87;NA;NA;NA;43;0
193;FALSE;mmas;1;0.85;2.04;0.17;9;NA;NA;NA;30;0
194;FALSE;acs;3;4.26;0.26;0.54;33;0.71;NA;NA;13;0
195;FALSE;eas;3;3.16;7.91;0.29;87;NA;NA;680;40;1
196;FALSE;ras;3;2.21;1.75;0.77;89;NA;96;NA;36;1
197;FALSE;eas;2;4.56;3.1;0.71;49;NA;NA;291;20;1
198;FALSE;acs;0;3.28;7.05;0.63;89;0.22;NA;NA;NA;NA
199;FALSE;as;0;1.92;5.09;0.61;33;NA;NA;NA;NA;NA
200;FALSE;acs;2;4.81;4.41;0.37;64;0.55;NA;NA;24;0
201;FALSE;mmas;1;2.31;6.9;0.45;60;NA;NA;NA;43;1
202;FALSE;eas;2;0.27;0.37;0.03;64;NA;NA;426;47;1
203;FALSE;acs;3;4.2;1.49;0.45;97;0.54;NA;NA;21;0
204;FALSE;acs;2;2.79;0.95;0.03;43;0.7;NA;NA;37;1
205;FALSE;acs;3;1.91;6.08;0.13;30;0.67;NA;NA;16;0
206;FALSE;eas;0;1.99;6.83;0.68;42;NA;NA;206;NA;NA
207;FALSE;mmas;2;3.44;5.3;0.85;94;NA;NA;NA;34;1
208;FALSE;as;2;4.39;0.34;0.26;46;NA;NA;NA;11;1
209;FALSE;acs;0;2.16;2.92;0.18;23;0.88;NA;NA;NA;NA
210;FALSE;as;0;4.39;6.86;0.08;59;NA;NA;NA;NA;NA
211;FALSE;as;0;0.11;3.69;0.62;15;NA;NA;NA;NA;NA
212;FALSE;eas;3;4.81;1.26;0.71;80;NA;NA;592;8;1
213;FALSE;as;2;3.6;3.55;0.61;32;NA;NA;NA;26;1
214;FALSE;mmas;1;0.21;0.99;0.45;26;NA;NA;NA;36;0
215;FALSE;ras;2;3.55;6.24;0.44;86;NA;50;NA;41;0
216;TRUE;ras;3;2.58;2.82;0.66;69;NA;13;NA;12;0
217;FALSE;ras;0;2.73;3.1;0.33;11;NA;15;NA;NA;NA
218;FALSE;eas;3;1.39;8.84;0.58;34;NA;NA;439;24;0
219;FALSE;mmas;0;2.2;6.22;0.69;5;NA;NA;NA;NA;NA
220;FALSE;as;3;4.59;5.39;0.66;51;NA;NA;NA;10;0
221;FALSE;as;1;2.51;4.94;0.23;57;NA;NA;NA;43;0
222;FALSE;eas;0;1.72;3.81;0.82;44;NA;NA;280;NA;NA
223;FALSE;eas;1;4.24;4.75;0.31;57;NA;NA;203;6;1
224;FALSE;as;3;4.69;2.34;0.21;77;NA;NA;NA;14;1
225;FALSE;eas;0;0.35;7.31;0.32;33;NA;NA;612;NA;NA
226;FALSE;eas;2;3.07;3.46;0.43;66;NA;NA;72;19;0
227;FALSE;mmas;2;2.78;8.69;0.42;19;NA;NA;NA;39;1
228;FALSE;eas;2;3.17;6.9;0.47;53;NA;NA;486;25;0
229;FALSE;as;3;1.52;5.23;0.46;10;NA;NA;NA;28;1
230;FALSE;ras;1;1.7;6.91;0.43;54;NA;32;NA;19;1
231;FALSE;as;2;3.47;8.23;0.11;18;NA;NA;NA;22;1
232;FALSE;as;3;2.64;6.03;0.61;30;NA;NA;NA;25;1
233;FALSE;mmas;0;1.88;6.32;0.73;90;NA;NA;NA;NA;NA
234;FALSE;ras;3;3.94;1.32;0.16;48;NA;90;NA;26;0
235;FALSE;acs;3;4.36;8.33;0.4;87;0.92;NA;NA;17;1
236;FALSE;acs;3;3.79;3.68;0.97;27;0.91;NA;NA;20;0
237;FALSE;eas;2;2.5;1.77;0.48;53;NA;NA;43;5;0
238;FALSE;ras;3;4.19;5.94;0.19;38;NA;19;NA;8;0
239;FALSE;mmas;0;0.93;9.12;0.62;26;NA;NA;NA;NA;NA
240;FALSE;mmas;3;3.35;9.84;0.13;29;NA;NA;NA;44;0
241;FALSE;ras;3;4.14;3.86;0.86;70;NA;10;NA;12;0
242;FALSE;as;1;1.08;3.8;0.7;27;NA;NA;NA;28;0
243;FALSE;acs;3;0.76;7.44;0.94;10;0.02;NA;NA;26;0
244;FALSE;mmas;2;4.2;8.53;0.55;44;NA;NA;NA;13;1
245;FALSE;as;3;3.91;4.22;0.11;7;NA;NA;NA;9;0
246;FALSE;mmas;0;2.61;8.16;0.01;13;NA;NA;NA;NA;NA
247;FALSE;mmas;3;2.71;0.77;0.78;94;NA;NA;NA;21;1
248;FALSE;ras;3;3.5;1.97;0.2;35;NA;32;NA;21;0
249;FALSE;as;3;2.35;9.85;0.8;70;NA;NA;NA;36;0
250;FALSE;mmas;3;0.87;7.51;0.09;70;NA;NA;NA;38;0
251;FALSE;ras;3;4.57;5.04;0.64;29;NA;26;NA;40;0
252;FALSE;mmas;1;2.83;1.09;0.68;92;NA;NA;NA;27;0
253;FALSE;mmas;1;1.89;3.37;0.23;43;NA;NA;NA;19;1
254;FALSE;mmas;3;1.57;6.04;0.43;33;NA;NA;NA;41;1
255;FALSE;eas;0;4.16;4.45;0.61;51;NA;NA;723;NA;NA
256;FALSE;ras;3;4.36;9.62;0.34;85;NA;88;NA;10;0
257;FALSE;ras;3;2.77;7.84;0.98;83;NA;29;NA;27;0
258;FALSE;as;1;2.71;4.89;0.27;45;NA;NA;NA;20;1
259;FALSE;mmas;1;4.63;3.92;0.63;76;NA;NA;NA;43;0
260;FALSE;acs;1;2.73;6.1;0.31;66;0.88;NA;NA;39;1
261;FALSE;acs;0;3.59;4.74;0.02;69;0.6;NA;NA;NA;NA
262;FALSE;acs;3;2.17;6.05;0.09;95;0.76;NA;NA;25;1
263;FALSE;ras;2;2.13;5.11;0.84;72;NA;17;NA;28;1
264;FALSE;eas;3;3.64;3.63;0.96;62;NA;NA;55;7;1
265;FALSE;acs;3;3.03;6.61;0.44;74;0.83;NA;NA;21;1
266;FALSE;as;3;1.7;6;0.77;72;NA;NA;NA;32;1
267;FALSE;mmas;3;2.84;5.22;0.66;8;NA;NA;NA;38;0
268;FALSE;as;2;4.07;2.37;0.58;79;NA;NA;NA;35;1
269;FALSE;mmas;2;3.07;3.99;0.62;80;NA;NA;NA;45;1
270;FALSE;mmas;0;1.57;7.02;0.39;100;NA;NA;NA;NA;NA
271;FALSE;ras;1;3.18;4.82;0.54;74;NA;9;NA;15;0
272;FALSE;ras;3;3.47;8.26;0.15;22;NA;17;NA;18;1
273;FALSE;ras;1;3.64;9;0.56;47;NA;10;NA;11;1
274;FALSE;as;0;4.4;6.5;0.68;98;NA;NA;NA;NA;NA
275;FALSE;mmas;3;3.65;0.69;0.6;78;NA;NA;NA;47;1
276;FALSE;mmas;3;4.78;3.62;0.22;55;NA;NA;NA;18;1
277;FALSE;mmas;3;0.09;8.33;0.72;6;NA;NA;NA;29;1
278;FALSE;as;2;4.5;4.36;0.36;81;NA;NA;NA;23;1
279;FALSE;ras;3;3.62;4.57;0.4;6;NA;5;NA;16;1
280;FALSE;eas;0;1.25;7.16;0.25;23;NA;NA;261;NA;NA
281;FALSE;eas;3;3.63;2.96;0.15;26;NA;NA;395;31;0
282;FALSE;mmas;2;4.03;4.44;0.33;86;NA;NA;NA;26;1
283;FALSE;as;1;1.81;1.31;0.73;98;NA;NA;NA;20;0
284;FALSE;acs;3;1.41;4.77;0.3;92;0.23;NA;NA;41;0
285;FALSE;mmas;0;4.57;8.01;0.42;65;NA;NA;NA;NA;NA
286;FALSE;as;1;1.59;7.59;0.26;92;NA;NA;NA;21;1
287;FALSE;mmas;3;0.63;7.8;0.55;58;NA;NA;NA;45;0
288;FALSE;mmas;3;3.24;4.26;0.56;41;NA;NA;NA;28;0
289;FALSE;ras;1;3.82;4.32;0.53;79;NA;60;NA;19;1
290;FALSE;mmas;1;1.96;9.35;0.72;90;NA;NA;NA;45;1
291;FALSE;acs;3;1.11;6.8;0.91;37;0.73;NA;NA;46;0
292;FALSE;ras;2;4.21;2.84;0.19;67;NA;48;NA;16;1
293;FALSE;mmas;1;3.11;4.82;0.29;37;NA;NA;NA;31;0
294;FALSE;ras;2;3.38;2.84;0.78;57;NA;84;NA;6;0
295;FALSE;acs;0;3.96;6.5;0.08;83;0.84;NA;NA;NA;NA
296;FALSE;as;1;1.17;3.66;0.05;75;NA;NA;NA;43;1
297;FALSE;acs;2;2.46;9.92;0.62;27;0.71;NA;NA;46;1
298;TRUE;acs;3;5;6.34;0.54;5;0.63;NA;NA;14;1
299;FALSE;eas;1;4.58;4.18;0.2;31;NA;NA;400;10;1
300;FALSE;acs;3;4.03;6;0.07;23;0.9;NA;NA;27;0
301;FALSE;mmas;0;4.48;5.12;0.57;38;NA;NA;NA;NA;NA
302;FALSE;mmas;0;3.68;9.85;0.35;78;NA;NA;NA;NA;NA
303;FALSE;mmas;1;2.67;3.71;0.33;90;NA;NA;NA;47;1
304;FALSE;mmas;3;2.37;0.91;0.54;61;NA;NA;NA;35;0
305;FALSE;as;0;1.99;0.33;0.53;12;NA;NA;NA;NA;NA
306;FALSE;ras;3;3.22;7.18;0.22;33;NA;54;NA;5;0
307;FALSE;eas;3;4.18;6.46;0.11;7;NA;NA;465;31;1
308;TRUE;acs;3;2.84;8.37;0.42;46;0.82;NA;NA;8;0
309;FALSE;mmas;0;3.64;5.86;0.69;67;NA;NA;NA;NA;NA
310;FALSE;ras;3;1.54;5.49;0.71;67;NA;12;NA;22;0
311;FALSE;ras;1;2.93;5.96;0.34;18;NA;43;NA;17;1
312;FALSE;eas;3;4.09;8.33;0.66;37;NA;NA;620;10;0
313;FALSE;ras;3;2.21;3.67;0.39;54;NA;15;NA;15;0
314;FALSE;ras;1;2.12;5.89;0.66;63;NA;24;NA;10;1
315;FALSE;acs;3;3.77;5.05;0.08;54;0.98;NA;NA;6;1
316;FALSE;mmas;3;0.7;2.89;0.8;31;NA;NA;NA;11;0
317;FALSE;acs;3;3.52;6.36;0.2;69;1;NA;NA;9;1
318;FALSE;as;3;2.78;6.06;0.03;29;NA;NA;NA;13;0
319;FALSE;ras;3;2.2;5.24;0.06;81;NA;53;NA;26;0
320;FALSE;acs;1;1.78;5.63;0.23;72;0.07;NA;NA;21;0
321;FALSE;acs;3;0.76;0.22;0.39;91;0.47;NA;NA;22;0
322;FALSE;eas;3;4.42;4.93;0.6;60;NA;NA;445;23;0
323;FALSE;ras;3;4.68;4.56;0.64;9;NA;24;NA;16;1
324;FALSE;mmas;3;2.55;5.65;0.2;24;NA;NA;NA;10;0
325;FALSE;acs;1;2.78;8.54;0.16;50;0.57;NA;NA;16;0
326;FALSE;acs;3;2.3;0.55;0.44;68;0.85;NA;NA;8;0
327;FALSE;acs;3;3.56;2.47;0.66;87;0.66;NA;NA;10;1
328;FALSE;acs;3;4.87;4.72;0.26;14;0.2;NA;NA;23;0
329;FALSE;acs;3;4.2;7.51;0.47;8;0.52;NA;NA;18;1
330;FALSE;acs;0;3.95;3.69;0.55;35;0.79;NA;NA;NA;NA
331;FALSE;eas;3;1.6;9.22;0.48;54;NA;NA;119;13;0
332;FALSE;ras;3;3.22;5.13;0.7;32;NA;2;NA;12;0
333;FALSE;acs;3;2.56;3.91;0.69;71;0.04;NA;NA;21;0
334;FALSE;as;1;3.54;7.49;0.45;62;NA;NA;NA;10;1
335;FALSE;ras;3;2.62;4.4;0.45;52;NA;18;NA;18;0
336;FALSE;acs;3;3.58;1.71;0.35;37;0.2;NA;NA;20;0
337;FALSE;mmas;3;4.59;4.47;0.39;61;NA;NA;NA;5;0
338;FALSE;acs;3;1.98;1.05;0.81;61;0.84;NA;NA;13;0
339;FALSE;mmas;3;2.09;6.48;0.24;65;NA;NA;NA;11;0
340;FALSE;ras;2;1.26;3.49;0.59;83;NA;50;NA;6;1
341;FALSE;ras;1;2.63;1.63;0.63;76;NA;37;NA;10;1
342;FALSE;ras;3;2.92;4.33;0.5;74;NA;44;NA;10;1
343;FALSE;acs;3;2.82;8.56;0.48;87;0.78;NA;NA;15;1
344;FALSE;mmas;3;0.99;1.88;0.49;97;NA;NA;NA;14;0
345;FALSE;eas;3;3.95;1.68;0.67;36;NA;NA;488;28;1
346;FALSE;mmas;0;2.67;8.35;0.84;48;NA;NA;NA;NA;NA
347;FALSE;acs;3;2.55;4.4;0.17;14;0.76;NA;NA;14;0
348;FALSE;eas;0;2.49;4.31;0.49;59;NA;NA;411;NA;NA
349;FALSE;ras;3;1.36;3.25;0.66;41;NA;30;NA;22;0
350;FALSE;ras;3;2.32;3.49;0.29;46;NA;48;NA;24;0
351;FALSE;ras;2;2.56;5.68;0.29;39;NA;26;NA;20;0
352;FALSE;acs;1;4.58;3.8;0.28;89;0.36;NA;NA;20;0
353;FALSE;acs;3;3.16;3.69;0.24;64;0.76;NA;NA;15;0
