EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;385;580049990;2000-925.tsp;NA
2;212;627809366;2000-516.tsp;NA
3;339;16884833;2000-820.tsp;NA
4;27;118092974;2000-123.tsp;NA
5;386;752801465;2000-926.tsp;NA
6;396;555600552;2000-936.tsp;NA
7;178;223827432;2000-423.tsp;NA
8;255;1639350134;2000-618.tsp;NA
9;239;1809242711;2000-602.tsp;NA
10;262;1987043072;2000-625.tsp;NA
11;169;112113676;2000-414.tsp;NA
12;113;1714188088;2000-309.tsp;NA
13;107;1810776807;2000-303.tsp;NA
14;326;741937435;2000-807.tsp;NA
15;357;2025279606;2000-838.tsp;NA
16;223;2076983372;2000-527.tsp;NA
17;352;64661190;2000-833.tsp;NA
18;139;1171631521;2000-332.tsp;NA
19;368;1411882701;2000-908.tsp;NA
20;311;1024029917;2000-733.tsp;NA
21;236;211315132;2000-540.tsp;NA
22;45;1446837212;2000-14.tsp;NA
23;207;1077749594;2000-511.tsp;NA
24;157;14489255;2000-402.tsp;NA
25;80;1612628745;2000-225.tsp;NA
