EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;198;68951121;2000-502.tsp;32637691
2;160;1540957582;2000-405.tsp;32150434
3;126;1817763890;2000-320.tsp;32396057
4;108;429503031;2000-304.tsp;32574687
5;84;411417980;2000-229.tsp;32379499
6;11;1509674896;2000-109.tsp;32637220
7;45;473417387;2000-14.tsp;32660857
8;85;673276639;2000-23.tsp;32685657
9;68;1781073776;2000-214.tsp;32664390
10;129;103673143;2000-323.tsp;32621278
11;60;847910939;2000-207.tsp;32881848
12;329;1764625852;2000-810.tsp;32370033
13;116;3458117;2000-311.tsp;32998489
14;18;1702634536;2000-115.tsp;32267252
15;136;865965178;2000-33.tsp;32374666
16;41;1410019755;2000-136.tsp;32840511
17;262;173068981;2000-625.tsp;32849192
18;250;786253235;2000-613.tsp;32751133
19;277;658701616;2000-640.tsp;32256792
20;371;474062106;2000-911.tsp;32072576
21;29;1858791738;2000-125.tsp;32526183
22;173;1379302273;2000-418.tsp;32908947
