EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;198;68951121;2000-502.tsp;32614296
2;160;1540957582;2000-405.tsp;32096828
3;126;1817763890;2000-320.tsp;32330902
4;108;429503031;2000-304.tsp;32538468
5;84;411417980;2000-229.tsp;32329765
6;11;1509674896;2000-109.tsp;32571021
7;45;473417387;2000-14.tsp;32608651
8;85;673276639;2000-23.tsp;32639292
9;68;1781073776;2000-214.tsp;32612028
10;129;103673143;2000-323.tsp;32604858
11;60;847910939;2000-207.tsp;32860652
12;329;1764625852;2000-810.tsp;32326824
13;116;3458117;2000-311.tsp;32959659
14;18;1702634536;2000-115.tsp;32231615
15;136;865965178;2000-33.tsp;32358149
16;41;1410019755;2000-136.tsp;32818128
17;262;173068981;2000-625.tsp;32800450
