EXPERIMENT_ID;INSTANCE_ID;SEED;NAME;OPTIMUM
1;367;1834384610;2000-907.tsp;32430215
2;397;1357601865;2000-937.tsp;32670919
3;154;284715219;2000-4.tsp;32535503
4;371;1889898755;2000-911.tsp;32072576
5;146;1637664823;2000-339.tsp;32439066
6;136;259881174;2000-33.tsp;32374666
7;292;1857826063;2000-714.tsp;33051885
8;314;68331024;2000-736.tsp;32508852
9;362;43357743;2000-902.tsp;32398086
10;383;572416701;2000-923.tsp;32375760
11;272;444462603;2000-635.tsp;32157454
12;316;62354506;2000-738.tsp;32489654
13;156;1940685971;2000-401.tsp;32787847
14;295;2002088894;2000-717.tsp;32414542
15;22;386474767;2000-119.tsp;32465958
16;160;1819615025;2000-405.tsp;32150434
17;18;563024492;2000-115.tsp;32267252
18;304;761862512;2000-726.tsp;32533296
19;148;489985221;2000-340.tsp;32443456
20;158;414457576;2000-403.tsp;32518474
